subject_id,prompt,neg_prompt,gt_image_path,ip_embed_path
subj01,A red and blue train traveling through a rural countryside.,,hdf5_index_25463,
subj01,A young man riding a skateboard at a skate park.,,hdf5_index_25464,
subj01,A black and white cat sitting in a window looking out.,,hdf5_index_25465,
subj01,Two sandwiches sitting on top of papers on a table.,,hdf5_index_25466,
subj01,A woman crossing a city street while carrying groceries.,,hdf5_index_25467,
subj01,Three metal pans filled with different types of food.,,hdf5_index_25468,
subj01,A teddy bear nestled next to a swaddled baby.,,hdf5_index_25469,
subj01,A red double decker bus driving down a street.,,hdf5_index_25470,
subj01,The kids are sitting and eating around a table.,,hdf5_index_25471,
subj01,Jet plane flying high in sky on partly cloudy day.,,hdf5_index_25472,
subj01,The sign is attached to the fire hydrant.,,hdf5_index_25473,
subj01,pizza sitting on stack of plates on wood background,,hdf5_index_25474,
subj01,A white horse is trotting down the middle of a highway.,,hdf5_index_25475,
subj01,Two young women crouch in a courtyard looking out at ornamental grasses and flowers. ,,hdf5_index_25476,
subj01,A red double decker bus driving down a street.,,hdf5_index_25477,
subj01,Two cows stand in a field near a wire fence.,,hdf5_index_25478,
subj01,There is a television set which has been dumped on a beach with seaweed. ,,hdf5_index_25479,
subj01,There is a plate with a meat and mashed potatoes,,hdf5_index_25480,
subj01,A large golden clock on top of a wooden table.,,hdf5_index_25481,
subj01,A faded red stop sign sitting on the side of a street.,,hdf5_index_25482,
subj01,Two people are sitting on a bench looking over the water.,,hdf5_index_25483,
subj01,Four forks and a spoon poised over an intricately decorated cake in a box,,hdf5_index_25484,
subj01,"Three zebras eating hay from bales inside a barn-like structure.
",,hdf5_index_25485,
subj01,there are many different foods on a clear glass plate,,hdf5_index_25486,
subj01,a living room with a table chairs and a couch,,hdf5_index_25487,
subj01,A large blow up kite of multiple dogs,,hdf5_index_25488,
subj01,A small bathroom with tile flooring and  a garbage,,hdf5_index_25489,
subj01,A dollar store with a truck parked in front of it.,,hdf5_index_25490,
subj01,A girl with a colorful shirt on his a tennis racket in her hand.,,hdf5_index_25491,
subj01,A row of bikes that are all parked next to each other.,,hdf5_index_25492,
subj01,Two children sprawled out and sleeping in bed.,,hdf5_index_25493,
subj01,A boy in striped shirt playing with a tie in a closet.,,hdf5_index_25494,
subj01,A low shot of a man on a snow board.,,hdf5_index_25495,
subj01,A faded red stop sign sitting on the side of a street.,,hdf5_index_25496,
subj01,A cat ays on the floor in an office.,,hdf5_index_25497,
subj01,A cute brown dog laying on a blanket.,,hdf5_index_25498,
subj01,A large herd of zebra standing in the grass.,,hdf5_index_25499,
subj01,Two tall giraffes are next to bare trees.,,hdf5_index_25500,
subj01,An open white laptop computer sitting on a black desk.,,hdf5_index_25501,
subj01,A dog is walking down a path with a frisbee in its mouth.,,hdf5_index_25502,
subj01,A plate of food with chicken and vegetables. ,,hdf5_index_25503,
subj01,A group of cows grazing in the field,,hdf5_index_25504,
subj01,A man flying a kite in a blue sky.,,hdf5_index_25505,
subj01,A cat laying on suitcase with another cat standing behind it.,,hdf5_index_25506,
subj01,A sign directing people by arrow to the nearest police station. ,,hdf5_index_25507,
subj01,"A man wearing glasses and a shirt and tie poses for a photo outside, in a courtyard",,hdf5_index_25508,
subj01,Four forks and a spoon poised over an intricately decorated cake in a box,,hdf5_index_25509,
subj01,A desktop computer monitor sitting next to a bed.,,hdf5_index_25510,
subj01,Three metal pans filled with different types of food.,,hdf5_index_25511,
subj01,A baby and adult elephant are standing by large rocks.,,hdf5_index_25512,
subj01,A herd of cattle walking through a lush green field.,,hdf5_index_25513,
subj01,A dog is riding the waves on a surfboard.,,hdf5_index_25514,
subj01,a woman lying on a bed underneath a blanket,,hdf5_index_25515,
subj01,An old man with glasses being assisted to play with remote by a young woman,,hdf5_index_25516,
subj01,Children waiting for the amusement park train to arrive so they can take a ride.,,hdf5_index_25517,
subj01,A large brown dog sitting next to a sliding door.,,hdf5_index_25518,
subj01,A small airplane flying over a body of water.,,hdf5_index_25519,
subj01,a big baseball field with people on it,,hdf5_index_25520,
subj01,A man in full gear stands next to his motorcycle,,hdf5_index_25521,
subj01,A bus mirror is shown on the side of a bus.,,hdf5_index_25522,
subj01,A pair of dogs lie down beside each other on a bed.,,hdf5_index_25523,
subj01,A pair of remotes sitting on a leather cushion.,,hdf5_index_25524,
subj01,A walk in shower next to a tub in a bathroom.,,hdf5_index_25525,
subj01,A shower and a white toilet in a small bathroom.,,hdf5_index_25526,
subj01,A woman talks on a cellphone while holding a pen.,,hdf5_index_25527,
subj01,A salad in a plastic bowl sitting on a table next to an apple.,,hdf5_index_25528,
subj01,a close up of a sandwich on a plate,,hdf5_index_25529,
subj01,"Kitchen accessories in a clean, organized  kitchen. ",,hdf5_index_25530,
subj01,A man on the street holding a large sign,,hdf5_index_25531,
subj01,A cat holds its face near the opening of a bottle. ,,hdf5_index_25532,
subj01,a sail boat sitting in the lake outside the city,,hdf5_index_25533,
subj01,A white plate topped with broccoli and a fork.,,hdf5_index_25534,
subj01,A woman standing on top of a snow covered skis slope.,,hdf5_index_25535,
subj01,two white brown and black birds on the grass,,hdf5_index_25536,
subj01,A person with an umbrella next to a street.,,hdf5_index_25537,
subj01,a barthroom with green walls and a  purple rug ,,hdf5_index_25538,
subj01,A cat laying on suitcase with another cat standing behind it.,,hdf5_index_25539,
subj01,a close up of a tv near a wall,,hdf5_index_25540,
subj01,Some hands are coming from the closet and reaching for a sleeping woman.,,hdf5_index_25541,
subj01,A man sitting on a surfboard next to the beach.,,hdf5_index_25542,
subj01,A group of people who are flying kites.,,hdf5_index_25543,
subj01,a close up of a sandwich on a plate,,hdf5_index_25544,
subj01,THERE ARE DIFFERENT TOOLS THAT ARE LYING ON THE TABLE,,hdf5_index_25545,
subj01,A man kite boarding in the ocean next to a sandy beach.,,hdf5_index_25546,
subj01,A pretty young woman holding a kite while standing in a park.,,hdf5_index_25547,
subj01,Several people crossing at an intersection with traffic lights. ,,hdf5_index_25548,
subj01,A woman standing on top of a snow covered skis slope.,,hdf5_index_25549,
subj01,A polar bear laying on a large stack of ice.,,hdf5_index_25550,
subj01,A large brown dog sitting next to a sliding door.,,hdf5_index_25551,
subj01,A street lined with motorcycles and loan biker riding along,,hdf5_index_25552,
subj01,Large amounts of desserts set on different platters. ,,hdf5_index_25553,
subj01,A bowl filled with pasta and lasagna with a piece of garlic bread.,,hdf5_index_25554,
subj01,A stuffed teddy bear sitting on top of a cloth bag.,,hdf5_index_25555,
subj01,A clock on top of a tower inside of a building.,,hdf5_index_25556,
subj01,a bear in a field next to a fallen large tree,,hdf5_index_25557,
subj01,A fire truck connected to a blue fire-hydrant.,,hdf5_index_25558,
subj01,A white horse is trotting down the middle of a highway.,,hdf5_index_25559,
subj01,A plate of cooked broccoli in a brown sauce.,,hdf5_index_25560,
subj01,A cheesy pizza sitting on top of  an oven pan.,,hdf5_index_25561,
subj01,The silhouette of two giraffes in an orange sky,,hdf5_index_25562,
subj01,A trey and white cat laying on top of a wooden chair at a table.,,hdf5_index_25563,
subj01,A train traveling down train tracks next to a train yard.,,hdf5_index_25564,
subj01,pizza sitting on stack of plates on wood background,,hdf5_index_25565,
subj01,Two tall giraffes are next to bare trees.,,hdf5_index_25566,
subj01,A woman is taking a bite from some pizza.,,hdf5_index_25567,
subj01,A woman crossing a city street while carrying groceries.,,hdf5_index_25568,
subj01,A girl with a colorful shirt on his a tennis racket in her hand.,,hdf5_index_25569,
subj01,a man is looking at his cellphone outside,,hdf5_index_25570,
subj01,A kitchen with a granite counter top and faucet.,,hdf5_index_25571,
subj01,A young man standing next to a skateboard.,,hdf5_index_25572,
subj01,A laptop screen with a box statue leaning on the top of it.,,hdf5_index_25573,
subj01,A polar bear laying on a large stack of ice.,,hdf5_index_25574,
subj01,A bathroom sink with a soap dispenser on it.,,hdf5_index_25575,
subj01,A surfer rides a small wave and has a good balance.,,hdf5_index_25576,
subj01,A hand cuts a piece of paper with scissors.,,hdf5_index_25577,
subj01,A group of elephants surrounding a baby elephant,,hdf5_index_25578,
subj01,Some people on a bridge flying a kite,,hdf5_index_25579,
subj01,a bunch of people walking in a cement court yard,,hdf5_index_25580,
subj01,A man riding a surfboard on a wave in the ocean.,,hdf5_index_25581,
subj01,The tennis player wearing white is swinging his racket.,,hdf5_index_25582,
subj01,A young boy sitting in front of a plate of food.,,hdf5_index_25583,
subj01,a baseball player swinging a bat on top of a green field.,,hdf5_index_25584,
subj01,A bed sitting in a bedroom next to a window under pictures.,,hdf5_index_25585,
subj01,Four forks and a spoon poised over an intricately decorated cake in a box,,hdf5_index_25586,
subj01,Two men herding a pack of elephants across a field.,,hdf5_index_25587,
subj01,A bathroom with tiled walls has a window and toilet.,,hdf5_index_25588,
subj01,A  specialty personal pizza sitting on a plate.,,hdf5_index_25589,
subj01,woman with brown shirt and red shorts serving tennis ball,,hdf5_index_25590,
subj01,A man in wetsuit waterskiing with people watching.,,hdf5_index_25591,
subj01,Large group of stuffed animals sitting on top of a red bed. ,,hdf5_index_25592,
subj01,A man and woman touching a large elephant ,,hdf5_index_25593,
subj01,A girl is pulling back a sling shot on her fingers,,hdf5_index_25594,
subj01,A large clock tower on top of a church building.,,hdf5_index_25595,
subj01,four pictures of a little bear in a pocket,,hdf5_index_25596,
subj01,A couple of cows standing on a field next to each other.,,hdf5_index_25597,
subj01,An old clock hangs on a white wall with a window nearby.,,hdf5_index_25598,
subj01,A low shot of a man on a snow board.,,hdf5_index_25599,
subj01,a man with luggage holding a red striped umbrella,,hdf5_index_25600,
subj01,A group of people meeting in the living room eating,,hdf5_index_25601,
subj01,A surfer balances on his board in the water near others holding surfboards on a wooden barrier.,,hdf5_index_25602,
subj01,A city passenger bus stopping to take on passengers.,,hdf5_index_25603,
subj01,A small bathroom with tile flooring and  a garbage,,hdf5_index_25604,
subj01,A train traveling down tracks on top of snow covered ground.,,hdf5_index_25605,
subj01,A young man doing skateboard tricks under the evening lights.,,hdf5_index_25606,
subj01,Close up of dog holding a soft frisbee in it's mouth,,hdf5_index_25607,
subj01,A chair and television are by the sidewalk.,,hdf5_index_25608,
subj01,A kitchen scene with focus on the refrigerator.,,hdf5_index_25609,
subj01,A man with a sleeveless shirt standing next to a large teddy bear.,,hdf5_index_25610,
subj01,Green lit tree standing over a red phone booth.,,hdf5_index_25611,
subj01,a tennis player getting ready to hit a serve,,hdf5_index_25612,
subj01,A pizza with cheese and broccoli sits on a wooden table.,,hdf5_index_25613,
subj01,A slice of vanilla and chocolate cake siting on top of a white plate.,,hdf5_index_25614,
subj01,A plane flying in the sky over water and land.,,hdf5_index_25615,
subj01,A polka for umbrella with a person under it walking. ,,hdf5_index_25616,
subj01,A man cutting carrots on top of a blue cutting board with a knife.,,hdf5_index_25617,
subj01,Two large giraffe standing next to each other and an ostrich.,,hdf5_index_25618,
subj01,Young men playing with a frisbee in a park.,,hdf5_index_25619,
subj01,A swan in the water floating across the water.,,hdf5_index_25620,
subj01,A man flying through the air while riding a skateboard.,,hdf5_index_25621,
subj01,An old black and white photo of a city street with a large cathedral on the right hand side. ,,hdf5_index_25622,
